Plot BID,date,count,AWF,AWF_MIN,AWF_MAX,AWF_SD,AWF_CNT,FRAREA,FRAREA_MIN,FRAREA_MAX,FRAREA_SD,FRAREA_CNT,FRPER,FRPER_MIN,FRPER_MAX,FRPER_SD,FRPER_CNT,FRWMH,FRWMH_MIN,FRWMH_MAX,FRWMH_SD,FRWMH_CNT,FRMAXW,FRMAXW_MIN,FRMAXW_MAX,FRMAXW_SD,FRMAXW_CNT,FWSD,FWSD_MIN,FWSD_MAX,FWSD_SD,FWSD_CNT,FRMHMW,FRMHMW_MIN,FRMHMW_MAX,FRMHMW_SD,FRMHMW_CNT,FRMH,FRMH_MIN,FRMH_MAX,FRMH_SD,FRMH_CNT,FHSD,FHSD_MIN,FHSD_MAX,FHSD_SD,FHSD_CNT,FRSPH,FRSPH_MIN,FRSPH_MAX,FRSPH_SD,FRSPH_CNT,FRSIEMAX,FRSIEMAX_MIN,FRSIEMAX_MAX,FRSIEMAX_SD,FRSIEMAX_CNT,FRSIEMID,FRSIEMID_MIN,FRSIEMID_MAX,FRSIEMID_SD,FRSIEMID_CNT,FRCSI,FRCSI_MIN,FRCSI_MAX,FRCSI_SD,FRCSI_CNT,FRPB,FRPB_MIN,FRPB_MAX,FRPB_SD,FRPB_CNT,FRDB,FRDB_MIN,FRDB_MAX,FRDB_SD,FRDB_CNT,FRSTRI,FRSTRI_MIN,FRSTRI_MAX,FRSTRI_SD,FRSTRI_CNT,FRELIP,FRELIP_MIN,FRELIP_MAX,FRELIP_SD,FRELIP_CNT,FRRECT,FRRECT_MIN,FRRECT_MAX,FRRECT_SD,FRRECT_CNT,FWID01,FWID01_MIN,FWID01_MAX,FWID01_SD,FWID01_CNT,FWID02,FWID02_MIN,FWID02_MAX,FWID02_SD,FWID02_CNT,FWID03,FWID03_MIN,FWID03_MAX,FWID03_SD,FWID03_CNT,FWID04,FWID04_MIN,FWID04_MAX,FWID04_SD,FWID04_CNT,FWID05,FWID05_MIN,FWID05_MAX,FWID05_SD,FWID05_CNT,FWID06,FWID06_MIN,FWID06_MAX,FWID06_SD,FWID06_CNT,FWID07,FWID07_MIN,FWID07_MAX,FWID07_SD,FWID07_CNT,FWID08,FWID08_MIN,FWID08_MAX,FWID08_SD,FWID08_CNT,FWID09,FWID09_MIN,FWID09_MAX,FWID09_SD,FWID09_CNT,FHT01,FHT01_MIN,FHT01_MAX,FHT01_SD,FHT01_CNT,FHT02,FHT02_MIN,FHT02_MAX,FHT02_SD,FHT02_CNT,FHT03,FHT03_MIN,FHT03_MAX,FHT03_SD,FHT03_CNT,FHT04,FHT04_MIN,FHT04_MAX,FHT04_SD,FHT04_CNT,FHT05,FHT05_MIN,FHT05_MAX,FHT05_SD,FHT05_CNT,FHT06,FHT06_MIN,FHT06_MAX,FHT06_SD,FHT06_CNT,FHT07,FHT07_MIN,FHT07_MAX,FHT07_SD,FHT07_CNT,FHT08,FHT08_MIN,FHT08_MAX,FHT08_SD,FHT08_CNT,FHT09,FHT09_MIN,FHT09_MAX,FHT09_SD,FHT09_CNT,FEXTL,FEXTL_MIN,FEXTL_MAX,FEXTL_SD,FEXTL_CNT,FEXTA,FEXTA_MIN,FEXTA_MAX,FEXTA_SD,FEXTA_CNT,FEXTB,FEXTB_MIN,FEXTB_MAX,FEXTB_SD,FEXTB_CNT,SFEXTL_SD_AVG,SFEXTL_SD_SD,SFEXTA_SD_AVG,SFEXTA_SD_SD,SFEXTB_SD_AVG,SFEXTB_SD_SD,FEXTHUE,FEXTHUE_MIN,FEXTHUE_MAX,FEXTHUE_SD,FEXTHUE_CNT,SFEXTHUE_SD_AVG,SFEXTHUE_SD_SD,FEXTCHR,FEXTCHR_MIN,FEXTCHR_MAX,FEXTCHR_SD,FEXTCHR_CNT,SFEXTCHR_SD_AVG,SFEXTCHR_SD_SD,GRWT
SHIFTP00000000879561953259741,230321,1,0.2624,0.2097,0.3297,0.032,17,106.0771,84.7964,133.3239,12.9251,17,43.6846,37.3366,48.2855,2.8426,17,10.4128,8.5612,12.5,1.2504,17,10.6675,8.789,12.5976,1.1053,17,1.5294,0.8379,2.2952,0.4741,17,12.0443,9.0481,15.4599,1.695,17,12.5804,10.1547,15.5575,1.366,17,1.6767,0.7005,2.8908,0.5457,17,15.2242,11.1184,19.3899,2.1121,17,1.1919,0.8547,1.477,0.18,17,1.1738,0.7615,1.6005,0.2223,17,1.4859,0.9358,2.0837,0.29,17,0.9118,0.7224,1.0821,0.0832,17,0.7753,0.6139,0.8877,0.0858,17,1.1885,0.9597,1.5781,0.1638,17,0.9084,0.8628,0.9434,0.0245,17,0.7707,0.7003,0.8367,0.0413,17,6.0011,3.9713,8.7565,1.2938,17,8.0537,6.25,10.5468,1.2094,17,9.3079,7.2591,11.8164,1.2591,17,10.0988,8.2682,12.4023,1.2693,17,10.4128,8.5612,12.5,1.2504,17,10.453,8.7565,12.5651,1.0855,17,10.162,8.4961,12.1744,0.99,17,9.4439,7.8776,11.3281,1.0292,17,7.4735,4.9805,9.7656,1.4225,17,7.9377,5.7283,9.9594,1.0492,17,10.3327,8.0391,11.6844,0.844,17,11.5504,9.7641,12.8235,1.0416,17,12.0137,9.2108,14.5485,1.364,17,12.0443,9.0481,15.4599,1.695,17,12.0386,9.3736,15.0042,1.611,17,11.6078,9.5363,13.3768,1.2636,17,10.4265,7.8764,11.9122,1.1564,17,7.9645,6.2816,9.7641,1.0224,17,0.3269,0.285,0.3695,0.0237,17,0.4265,0.419,0.438,0.005,17,0.5963,0.5742,0.6152,0.0111,17,0.0692,0.0059,0.0147,0.0013,0.0267,0.0036,0.2608,0.2483,0.2738,0.0072,17,0.0374,0.0028,0.5188,0.5109,0.5267,0.0046,17,0.0097,0.0018,4.46
SHIFTP00000000879561953259742,230321,1,0.226,0.1813,0.2687,0.03,15,89.9051,72.1034,106.8879,11.917,15,39.501,33.8347,43.7918,3.3752,15,10.4687,9.4401,12.7278,0.8257,15,10.6575,9.7005,12.7278,0.7831,15,1.5327,1.07,2.256,0.3134,15,10.0071,7.1604,12.7259,1.4264,15,10.5236,8.2019,12.9537,1.2482,15,1.3773,0.7832,2.1778,0.3835,15,12.6072,10.2053,15.4616,1.5553,15,0.9923,0.7367,1.232,0.137,15,0.9601,0.736,1.253,0.15,15,1.2095,0.9194,1.5224,0.1652,15,0.8595,0.5976,0.9821,0.0964,15,0.8083,0.7404,0.964,0.0577,15,1.0725,0.6199,1.2581,0.1618,15,0.9112,0.854,0.9496,0.0253,15,0.7758,0.7356,0.821,0.0234,15,6.4258,4.3294,8.8541,1.2586,15,8.483,7.0638,10.4492,1.09,15,9.5833,8.1705,11.9466,1.1323,15,10.1757,9.0169,12.5976,1.0074,15,10.4687,9.4401,12.7278,0.8257,15,10.4535,9.6354,12.3046,0.6617,15,10.0499,9.2122,11.8489,0.7017,15,8.9865,6.4778,10.8724,1.1462,15,7.0638,4.8828,9.5052,1.3442,15,6.6938,4.9472,8.4948,1.041,15,8.8637,7.258,10.8382,1.0447,15,9.9551,7.8438,12.0424,1.1219,15,10.1807,7.7137,12.9212,1.2862,15,10.0071,7.1604,12.7259,1.4264,15,9.9203,8.1693,12.3028,1.288,15,9.7728,8.0391,11.6519,1.1325,15,8.881,7.2254,10.3174,1.0266,15,6.9087,5.1099,8.7552,1.1711,15,0.3327,0.2871,0.379,0.0224,15,0.4283,0.4225,0.4358,0.0039,15,0.5959,0.5826,0.6099,0.0073,15,0.0697,0.0067,0.0154,0.0018,0.0271,0.0028,0.2584,0.2408,0.2709,0.0075,15,0.0401,0.0046,0.5193,0.5146,0.5251,0.0035,15,0.01,0.0019,3.39
SHIFTP00000000879561953259743,230321,1,0.2017,0.1645,0.2291,0.0256,12,81.5879,66.5364,92.6704,10.3672,12,37.4,33.4934,42.6133,2.8752,12,9.6381,8.0403,11.0677,0.9525,12,9.866,8.3008,11.4257,0.951,12,1.3769,0.8839,2.0639,0.3967,12,9.8591,8.3646,11.3264,1.0494,12,10.2767,8.7552,11.3589,0.9119,12,1.336,0.9155,1.7074,0.2913,12,12.3464,10.1683,13.8158,1.2297,12,1.05,0.8147,1.2704,0.1326,12,1.0332,0.7675,1.2626,0.1537,12,1.2935,0.9187,1.5545,0.1829,12,0.9126,0.7765,1.0324,0.0882,12,0.7743,0.6399,0.8784,0.0796,12,1.1909,0.8839,1.4742,0.1726,12,0.9082,0.835,0.9642,0.0407,12,0.7742,0.7264,0.8258,0.0413,12,5.797,4.2969,7.487,0.9424,12,7.4408,5.957,8.9192,0.8832,12,8.5666,7.3567,9.7981,0.7781,12,9.2556,7.7148,10.5468,0.9073,12,9.6381,8.0403,11.0677,0.9525,12,9.7113,8.0403,11.3606,0.9515,12,9.4726,7.4218,11.3281,1.0192,12,8.7836,6.4453,10.7747,1.1119,12,6.9227,3.7435,9.7005,1.6375,12,6.7155,4.8821,8.5599,1.0919,12,8.7063,6.8674,10.5127,1.1656,12,9.6448,8.3321,11.0335,0.9388,12,9.756,8.5599,11.2938,0.9266,12,9.8591,8.3646,11.3264,1.0494,12,9.878,8.3646,11.1962,0.9989,12,9.6339,8.5599,11.0009,0.8694,12,8.6412,7.4858,10.0245,0.9463,12,6.4687,5.2726,7.8764,0.8827,12,0.3133,0.2559,0.3675,0.0336,12,0.4409,0.4151,0.4821,0.0256,12,0.5892,0.5607,0.6246,0.0216,12,0.0691,0.01,0.016,0.0021,0.027,0.0059,0.2382,0.1734,0.277,0.0365,12,0.0475,0.0098,0.5212,0.5105,0.5307,0.0052,12,0.0112,0.0022,2.42
SHIFTP00000000879561953259744,230321,1,0.2563,0.1872,0.3485,0.0572,8,110.4235,80.6475,150.1784,24.6485,8,43.5374,38.0034,48.633,4.006,8,10.5753,9.2122,13.2161,1.2118,8,10.7259,9.5052,13.2487,1.1716,8,1.4096,0.9009,1.9534,0.3966,8,12.2743,10.2198,14.0929,1.6895,8,12.6161,10.3825,14.6136,1.6639,8,1.5059,1.0335,2.1522,0.3975,8,15.0245,12.3927,17.8036,2.2487,8,1.1788,1.0357,1.372,0.1269,8,1.1632,1.0357,1.3914,0.1304,8,1.424,1.2039,1.77,0.1826,8,0.9111,0.8571,0.9806,0.0388,8,0.7953,0.6391,0.9792,0.1105,8,1.1675,0.8936,1.4709,0.1889,8,0.903,0.8721,0.9318,0.0203,8,0.788,0.7467,0.8291,0.0249,8,6.3965,4.362,9.0494,1.5019,8,8.4269,6.2825,10.7096,1.5975,8,9.8022,8.2031,12.1744,1.3256,8,10.3841,8.9518,13.151,1.3199,8,10.5753,9.2122,13.2161,1.2118,8,10.5021,9.4726,12.9231,1.0942,8,10.2579,9.3099,12.2395,0.9267,8,9.6069,8.6914,11.3281,0.8412,8,8.1583,7.2591,9.4401,0.7247,8,8.328,6.8023,10.0896,1.1666,8,10.8422,8.4948,13.5721,2.0026,8,11.8593,9.0481,14.516,2.0229,8,12.2743,9.7641,14.516,1.7663,8,12.2743,10.2198,14.0929,1.6895,8,11.5908,7.2254,13.8,2.3097,8,11.5013,9.1457,13.3768,1.558,8,10.6063,8.983,13.2141,1.3746,8,8.6779,7.1604,11.4891,1.3452,8,0.2715,0.2405,0.3032,0.0246,8,0.4492,0.4378,0.4746,0.0113,8,0.5595,0.5469,0.5717,0.0091,8,0.0613,0.0046,0.0146,0.0056,0.0199,0.0036,0.2745,0.2275,0.2912,0.02,8,0.0483,0.0136,0.5077,0.5034,0.5123,0.0029,8,0.0078,0.0033,2.05
SHIFTP00000000879561953259745,230321,1,0.2686,0.223,0.3123,0.0347,7,108.8672,90.3803,126.5761,14.0854,7,45.8518,39.8979,57.4378,5.5261,7,10.9421,9.6354,12.3046,0.8939,7,11.249,10.3515,12.4023,0.7171,7,1.4527,0.8581,2.1185,0.4771,7,11.4287,8.3971,12.8561,1.6248,7,11.982,10.3174,13.6372,1.2378,7,1.4675,1.0853,2.5484,0.5032,7,14.6951,11.0966,17.2375,1.9991,7,1.0667,0.9082,1.198,0.107,7,1.0477,0.8112,1.2295,0.1559,7,1.3448,1.072,1.5263,0.1685,7,0.9077,0.7143,1.0189,0.1071,7,0.8444,0.7196,1.0372,0.1013,7,1.0801,0.8762,1.2097,0.1177,7,0.8991,0.8442,0.9387,0.0352,7,0.7746,0.7165,0.8257,0.047,7,6.994,6.0221,8.5612,0.8822,7,9.1704,8.6914,9.9935,0.4993,7,10.1981,9.8632,10.8724,0.3286,7,10.7887,10.026,11.6211,0.5934,7,10.9421,9.6354,12.3046,0.8939,7,10.9793,9.2448,12.207,0.9794,7,10.8212,9.2773,11.7187,0.7767,7,9.8818,8.7565,11.2304,0.9854,7,8.0357,6.1198,9.9609,1.4435,7,7.4626,5.5005,9.699,1.6674,7,9.806,7.1929,11.2938,1.4023,7,10.9777,8.0717,12.3679,1.4535,7,11.3031,8.4948,12.9863,1.4905,7,11.4287,8.3971,12.8561,1.6248,7,11.5077,8.3321,13.6047,1.7165,7,11.238,8.983,12.6283,1.3744,7,10.3779,8.8203,11.7495,1.14,7,8.4762,6.3792,9.5688,1.2604,7,0.296,0.2612,0.3313,0.0209,7,0.4384,0.4239,0.4796,0.0185,7,0.5786,0.5389,0.5996,0.0187,7,0.0664,0.0046,0.0147,0.0012,0.0237,0.0054,0.2605,0.2146,0.2775,0.0208,7,0.045,0.0102,0.5139,0.5102,0.5197,0.0031,7,0.0087,0.0013,1.88
SHIFTP00000000879561953259746,230321,1,0.2492,0.1729,0.3124,0.036,12,110.5017,76.6564,138.5518,15.9709,12,44.0681,36.0629,52.9355,4.2939,12,10.8371,9.0169,12.5325,1.1177,12,11.1789,9.1797,12.7929,1.1617,12,1.479,0.5715,2.1075,0.3842,12,11.302,8.3646,13.8325,1.385,12,12.0261,9.5688,14.1254,1.305,12,1.4252,0.4872,1.8372,0.3791,12,14.1412,10.1408,16.5389,1.7743,12,1.0855,0.9252,1.4026,0.1598,12,1.0532,0.8804,1.392,0.1767,12,1.3161,1.084,1.7448,0.2117,12,0.9336,0.7774,1.0481,0.0844,12,0.8251,0.7067,0.9542,0.0782,12,1.1419,0.9075,1.3776,0.1584,12,0.8965,0.8559,0.9357,0.0252,12,0.7892,0.7107,0.8549,0.0352,12,6.8196,4.9479,8.2356,1.1648,12,8.8975,7.845,10.5143,0.854,12,10.0477,8.7239,11.8489,0.9958,12,10.6852,8.9192,12.1093,1.0594,12,10.8371,9.0169,12.5325,1.1177,12,10.9754,9.082,12.6302,1.1986,12,10.8317,9.1471,12.6302,1.1643,12,10.102,8.5286,12.3697,1.2845,12,8.2465,5.306,11.2955,1.5328,12,8.0391,5.533,9.5688,1.0564,12,10.2957,7.1929,11.9448,1.3944,12,11.2125,9.1457,13.1816,1.2916,12,11.4918,8.8528,13.9952,1.3272,12,11.302,8.3646,13.8325,1.385,12,11.4891,9.2108,13.149,1.2566,12,11.5244,8.9179,13.2141,1.4153,12,10.4368,7.9415,12.4655,1.5973,12,8.3158,5.4028,10.2523,1.4909,12,0.3186,0.2636,0.4065,0.0385,12,0.4245,0.4038,0.4385,0.011,12,0.5921,0.568,0.624,0.0166,12,0.0712,0.0075,0.0145,0.0014,0.0247,0.0036,0.27,0.2541,0.2851,0.0081,12,0.0337,0.0073,0.5156,0.5077,0.5259,0.0054,12,0.0084,0.0017,2.99
SHIFTP00000000879561953259747,230321,1,0.2238,0.1636,0.2942,0.0401,16,98.2643,71.8364,129.1999,17.6007,16,41.8369,34.5355,48.2756,4.1677,16,10.4736,8.1054,13.2487,1.4043,16,10.7564,8.6588,13.3138,1.3409,16,1.2788,0.6162,1.9663,0.3431,16,10.6592,8.1693,12.791,1.2805,16,11.1718,9.5037,12.8235,1.0903,16,1.3591,0.6225,1.912,0.3681,16,13.2929,10.8275,16.0302,1.5016,16,1.0514,0.8449,1.481,0.1572,16,1.0323,0.7892,1.4828,0.1779,16,1.2861,1.0562,1.8583,0.2097,16,0.9174,0.7193,1.0613,0.0861,16,0.8254,0.6803,0.9271,0.0644,16,1.1205,0.901,1.455,0.1628,16,0.9011,0.8045,0.9552,0.0379,16,0.7852,0.7015,0.8535,0.0397,16,6.96,4.72,9.2773,1.2208,16,8.6588,5.957,10.7096,1.3938,16,9.6659,6.7383,11.9791,1.4962,16,10.264,7.5195,12.8906,1.4931,16,10.4736,8.1054,13.2487,1.4043,16,10.3861,8.6263,12.9231,1.3005,16,10.1582,8.138,12.1744,1.1916,16,9.5642,7.2916,11.4908,1.2478,16,8.0017,5.6315,10.1562,1.5083,16,7.6445,6.1188,9.7316,0.9696,16,9.7458,7.8764,11.1636,0.9695,16,10.5208,8.625,11.8471,0.9628,16,10.7934,9.2759,12.4004,1.0029,16,10.6592,8.1693,12.791,1.2805,16,10.5208,8.5924,12.4655,1.2981,16,10.647,8.8203,12.433,1.1145,16,9.6502,7.3556,11.7169,1.15,16,7.2702,4.8495,9.1132,1.2322,16,0.2978,0.2636,0.3533,0.0219,16,0.4358,0.4234,0.4514,0.0069,16,0.5792,0.5636,0.5979,0.0098,16,0.0643,0.0063,0.0147,0.0031,0.0244,0.0035,0.2689,0.2399,0.2789,0.0096,16,0.0433,0.0115,0.5129,0.5082,0.5184,0.0036,16,0.0083,0.0016,3.58
SHIFTP00000000879561953259748,230321,1,0.264,0.2105,0.3419,0.0375,15,99.9817,79.7051,129.4992,14.2162,15,44.8531,37.4913,54.0265,4.9783,15,11.276,9.733,13.0859,1.1745,15,11.4474,10.026,13.1184,1.0797,15,1.5274,1.0313,2.6602,0.4538,15,9.5992,7.0302,10.9684,1.0174,15,10.708,9.4712,12.1075,0.7125,15,1.1888,0.785,1.6258,0.2302,15,12.5053,10.9366,13.6172,0.8364,15,0.9404,0.7666,1.05,0.0773,15,0.856,0.6686,1.0258,0.097,15,1.1149,0.9818,1.293,0.0809,15,0.9237,0.8153,0.9935,0.056,15,0.802,0.5796,0.8734,0.0707,15,1.1614,0.9535,1.4764,0.1319,15,0.8813,0.8104,0.9423,0.0319,15,0.7807,0.6665,0.824,0.0417,15,6.8142,4.8502,8.138,0.8324,15,9.0277,7.5846,11.0026,1.1486,15,10.1649,8.5612,12.2721,1.2198,15,10.9158,9.375,12.6627,1.2057,15,11.276,9.733,13.0859,1.1745,15,11.2934,9.9283,13.1184,1.0493,15,11.0633,9.8958,12.6953,0.9533,15,10.3841,9.0494,12.1744,0.9267,15,8.483,6.1523,11.1002,1.2859,15,7.4077,4.817,9.7641,1.1819,15,9.482,6.7047,10.8056,0.9869,15,10.1135,7.616,11.424,0.9002,15,10.0809,8.4622,11.8146,0.93,15,9.5992,7.0302,10.9684,1.0174,15,10.287,8.7552,12.1075,0.9528,15,10.2176,9.0155,11.9773,0.7413,15,9.4126,8.0391,10.8382,0.7424,15,7.5661,6.2165,8.9504,0.7246,15,0.318,0.2693,0.3489,0.024,15,0.4308,0.4223,0.4384,0.0051,15,0.5854,0.5683,0.6017,0.0099,15,0.066,0.0065,0.014,0.001,0.0246,0.003,0.2689,0.2587,0.2815,0.0071,15,0.0393,0.0031,0.5143,0.5078,0.5201,0.0037,15,0.0085,0.0015,3.96
SHIFTP00000000879561953259749,230321,1,0.2667,0.1648,0.362,0.056,15,109.2827,67.5212,148.3323,22.9468,15,45.7696,33.7682,60.4504,6.395,15,10.8789,9.1146,13.7695,1.3347,15,11.2152,9.4075,13.7695,1.2705,15,1.5627,0.9848,2.9728,0.6346,15,11.5477,7.616,13.6047,1.9726,15,12.2052,8.6901,14.1905,1.6658,15,1.4939,0.7552,3.091,0.6284,15,14.9303,9.2932,18.9768,2.6271,15,1.0937,0.8698,1.356,0.1487,15,1.0681,0.7867,1.3592,0.1856,15,1.3786,0.9577,1.7704,0.2322,15,0.8983,0.5343,1.0137,0.125,15,0.8198,0.6076,0.9525,0.1245,15,1.1095,0.8794,1.6033,0.1864,15,0.883,0.7915,0.9334,0.0374,15,0.7677,0.5964,0.8476,0.0706,15,6.7947,3.8086,10.1237,1.9232,15,8.9192,5.9896,11.7513,1.7553,15,10.1193,7.9752,12.5325,1.4312,15,10.7573,8.789,13.2487,1.4123,15,10.8789,9.1146,13.7695,1.3347,15,10.7465,8.431,12.4349,1.1636,15,10.4796,8.9843,12.2721,1.0421,15,9.6788,7.3567,11.914,1.2897,15,7.3915,4.1992,10.5143,1.8975,15,8.1476,4.0358,10.5778,1.8343,15,10.4454,7.5184,13.0188,1.6911,15,11.2613,8.0066,13.3768,1.6589,15,11.6497,7.616,14.0278,1.8055,15,11.5477,7.616,13.6047,1.9726,15,11.2352,8.3321,13.5721,1.7055,15,11.0617,8.0391,13.4745,1.7977,15,10.0918,7.4207,12.8561,1.8495,15,7.8894,4.3613,10.8056,2.0845,15,0.3168,0.2787,0.4029,0.0317,15,0.4294,0.4161,0.4451,0.0066,15,0.5891,0.5611,0.6359,0.0165,15,0.0711,0.0121,0.0149,0.0015,0.0275,0.0064,0.2678,0.2402,0.2837,0.01,15,0.0394,0.0043,0.516,0.5066,0.5381,0.0071,15,0.0098,0.0035,4.0
SHIFTP00000000879561953259750,230321,1,0.2029,0.1243,0.2534,0.0331,17,89.2907,54.6825,111.5078,14.5586,17,41.0566,29.2127,48.9487,4.9762,17,9.8307,8.1705,11.9791,0.9411,17,9.9915,8.2356,12.0768,0.9228,17,1.2587,0.7823,1.7983,0.3413,17,10.3002,7.6486,12.1726,1.3377,17,10.8956,7.7462,13.0839,1.4824,17,1.1711,0.5916,1.6992,0.3233,17,12.9492,9.124,15.2515,1.9606,17,1.094,0.8342,1.2971,0.1456,17,1.0526,0.809,1.2984,0.1429,17,1.3231,0.973,1.6397,0.207,17,0.9271,0.7186,1.0302,0.0806,17,0.8288,0.7604,0.9124,0.051,17,1.1229,0.8856,1.3465,0.1246,17,0.8966,0.8449,0.9384,0.0265,17,0.7915,0.735,0.8365,0.0302,17,6.2787,5.0781,8.2356,0.9124,17,8.1342,7.0963,9.5377,0.7882,17,9.0763,8.0078,10.7747,0.8402,17,9.6488,8.2031,11.4583,0.8937,17,9.8307,8.1705,11.9791,0.9411,17,9.6813,7.9752,12.0442,1.002,17,9.5396,7.7148,11.914,0.9262,17,9.0877,7.2591,11.1653,0.9562,17,7.4506,4.7526,9.8958,1.5343,17,7.3403,5.8585,8.2019,0.8025,17,9.3027,6.6721,11.3264,1.2176,17,10.0513,7.0302,12.2052,1.3853,17,10.2466,7.5509,12.3679,1.3729,17,10.3002,7.6486,12.1726,1.3377,17,10.4553,7.6811,12.6608,1.4479,17,10.3289,7.5184,13.0514,1.4525,17,9.6358,7.2254,12.5957,1.4269,17,7.9032,5.8259,11.1311,1.3609,17,0.2926,0.2466,0.3761,0.0302,17,0.4356,0.4154,0.4507,0.0084,17,0.577,0.5527,0.6234,0.0162,17,0.0692,0.0107,0.0141,0.0015,0.0237,0.0051,0.2747,0.2494,0.2892,0.0091,17,0.0402,0.005,0.5116,0.5043,0.5303,0.0059,17,0.0079,0.0026,3.45
SHIFTP00000000879561953259751,230321,1,0.1989,0.1503,0.2547,0.0319,9,86.952,65.6967,111.3462,13.9548,9,38.6792,34.3614,43.8228,3.684,9,9.5269,8.3659,10.7096,0.7804,9,9.7837,8.5286,10.7747,0.7065,9,1.2431,0.8845,1.6377,0.2412,9,10.2596,8.3321,11.3264,0.8637,9,10.9394,9.5037,12.433,0.8638,9,1.3255,0.9501,1.8897,0.2902,9,12.6763,10.3962,14.5234,1.289,9,1.1187,1.0488,1.2217,0.0518,9,1.0796,0.996,1.2935,0.0911,9,1.3341,1.1974,1.6586,0.1386,9,0.9318,0.7552,1.1041,0.0906,9,0.7959,0.7063,0.8951,0.0581,9,1.1806,0.9,1.5632,0.1823,9,0.8978,0.8241,0.9369,0.0333,9,0.7836,0.7327,0.8434,0.0311,9,5.9968,4.6549,8.1054,1.0277,9,7.5955,6.1849,9.4401,0.9699,9,8.4924,7.4218,10.3515,0.9554,9,9.1363,8.0078,10.5794,0.9087,9,9.5269,8.3659,10.7096,0.7804,9,9.6498,8.3984,10.7096,0.678,9,9.4365,8.3659,10.3841,0.6564,9,8.8614,7.0312,9.9283,0.9543,9,7.4653,5.1432,8.6588,1.2023,9,7.4243,6.3141,9.3085,1.0689,9,9.6195,8.1368,11.5217,1.2138,9,10.397,8.983,12.4004,1.1776,9,10.3138,8.7552,11.782,1.0644,9,10.2596,8.3321,11.3264,0.8637,9,10.4874,8.2995,12.1075,1.1836,9,10.1728,8.0391,11.5542,1.0707,9,9.3338,7.5184,10.7731,0.8903,9,7.0085,6.0538,8.3971,0.8942,9,0.2675,0.2284,0.2955,0.0207,9,0.4516,0.4346,0.5237,0.0275,9,0.5638,0.5429,0.5775,0.0109,9,0.0648,0.0059,0.0147,0.006,0.0193,0.0026,0.2576,0.1031,0.2835,0.0583,9,0.0476,0.0218,0.5113,0.5053,0.5336,0.0087,9,0.0077,0.0045,1.79
SHIFTP00000000879561953259752,230321,1,0.255,0.2199,0.2901,0.0497,2,112.839,97.2854,128.3925,21.9961,2,44.9807,42.0789,47.8824,4.1036,2,10.6608,9.7005,11.6211,1.358,2,10.7747,9.7656,11.7838,1.4271,2,1.0679,1.0147,1.1212,0.0753,2,11.4728,11.3589,11.5868,0.1611,2,12.1075,11.6193,12.5957,0.6904,2,0.9878,0.93,1.0457,0.0818,2,14.5233,14.3766,14.67,0.2074,2,1.1294,1.0689,1.1898,0.0855,2,1.084,0.997,1.171,0.123,2,1.3747,1.2371,1.5123,0.1946,2,0.9818,0.9804,0.9832,0.002,2,0.8408,0.8188,0.8627,0.0311,2,1.1686,1.1364,1.2008,0.0456,2,0.8932,0.8886,0.8977,0.0065,2,0.8406,0.8302,0.851,0.0147,2,7.2754,6.1198,8.431,1.6343,2,8.9843,7.9427,10.026,1.4731,2,9.847,8.9192,10.7747,1.312,2,10.4492,9.5052,11.3932,1.335,2,10.6608,9.7005,11.6211,1.358,2,10.7096,9.7005,11.7187,1.4271,2,10.6608,9.6354,11.6862,1.4501,2,10.4655,9.5377,11.3932,1.312,2,9.5703,8.5937,10.5468,1.3811,2,8.9993,8.3971,9.6014,0.8515,2,10.5778,9.8292,11.3264,1.0587,2,11.2776,10.5453,12.0099,1.0356,2,11.3915,10.8056,11.9773,0.8285,2,11.4728,11.3589,11.5868,0.1611,2,11.8634,11.5868,12.1401,0.3912,2,12.0424,11.5542,12.5306,0.6904,2,11.7495,11.2613,12.2377,0.6904,2,9.7967,9.3736,10.2198,0.5984,2,0.291,0.2741,0.3079,0.0238,2,0.4358,0.4316,0.4399,0.0058,2,0.5721,0.5651,0.5791,0.0099,2,0.0644,0.0025,0.0125,0.0007,0.0203,0.0018,0.2814,0.2765,0.2862,0.0068,2,0.0387,0.0034,0.5088,0.5066,0.511,0.0031,2,0.0065,0.0008,0.51
